d,eta,N_needed
91144,0.931077905647,4
91145,0.362235762954,3
91148,0.133943564316,3
91149,0.575534339517,4
91153,0.6737672177559999,3
91157,0.279344668492,3
91160,0.434481085839,3
91164,0.10287826487400001,3
91165,0.487071611385,3
91169,0.9652955745709999,4
91173,0.462686628348,3
91176,0.555588068777,3
91177,0.6169379222029999,3
91180,0.7090539669,4
91181,0.5196806060289999,3
91185,0.623951490786,3
91192,0.43022514885700003,3
91193,0.374306469823,3
91196,0.6942792051119999,4
91201,0.868774011964,4
91205,0.5015266939559999,3
91208,0.256135374525,3
91209,0.8722371828069999,4
91212,0.681657227657,4
91213,0.352887555308,3
91217,0.6314852568799999,3
91221,0.848692272246,4
91228,0.5492247338649999,3
91229,0.13112354032600002,3
91237,0.335147847027,3
91240,0.474233079615,3
91241,0.7024208598249999,4
91244,0.36166428524600003,3
91245,0.306339443919,3
91249,0.9927460934769999,5
91253,0.409720336493,3
91256,0.501270118062,3
91257,0.6495527146029999,3
91261,0.8094014394029999,4
91265,0.539274878974,3
91272,0.491635110563,3
91273,0.605287808169,3
91276,0.84672317402,4
91277,0.404698528892,3
91281,0.7882355649189999,4
91285,0.331838034242,3
91288,0.470475582614,3
91289,0.8542025334569999,4
91292,0.302334900944,3
91293,0.295292142064,3
91297,0.290600390435,3
91301,0.386518414261,3
91304,0.461022287795,3
91308,0.462313132868,3
91309,0.8569769044309999,4
91313,0.421276027547,3
91317,0.126256381381,3
91320,0.533037777542,3
91321,0.6612724206889999,4
91329,0.507974597905,3
91337,0.7926855156829999,4
91340,0.328137407334,3
91345,0.8653025317399999,4
91349,0.693415432131,4
91352,0.0453572737749,3
91353,0.386812197352,3
91356,0.7262423410429999,4
91357,0.691155083461,4
91361,0.61095742832,3
91365,0.397761280946,3
91369,0.764425206563,4
91372,0.44222731912700003,3
91373,0.5243042296749999,3
91381,0.6668011124509999,4
91384,0.423260389857,3
91388,0.420745952744,3
91389,0.644492087536,4
91393,0.8599934628839999,4
91397,0.416724897751,3
91401,0.6683550783469999,4
91405,0.327561476309,3
91409,0.363712313454,3
91416,0.418520555408,3
91417,0.7060324872279999,4
91420,0.615811529932,3
91421,0.440907671835,3
91432,0.479095053352,3
91433,0.509717828964,3
91436,0.440110372583,3
91437,0.315020475825,3
91441,0.979377420055,5
91445,0.253621248751,3
91448,0.379145616538,3
91452,0.710257025958,4
91453,0.637625292792,4
91457,0.525983421055,3
91461,0.472601360924,3
91464,0.663457241671,4
91465,0.6290522723619999,3
91468,0.459763896231,3
91469,0.518962963589,3
91473,0.630055478697,3
91477,0.7134404486989999,4
91480,0.6798111932709999,4
91481,0.506905433103,3
91484,0.438556880446,3
91489,0.7287629740279999,4
91493,0.136459127384,3
91496,0.74501251908,4
91497,0.45332708225,3
91501,0.707030213734,4
91505,0.386733728377,3
91509,0.284584666378,3
91513,0.872280346907,4
91516,0.440593305768,3
91528,0.503202159578,3
91529,1.03228345511,5
91533,0.232068428306,3
91537,0.6819529006699999,4
91541,0.456010125159,3
91544,0.5813514714939999,3
91545,0.64646803536,3
91549,0.649490180209,4
91553,0.452874125074,3
91560,0.458774158236,3
91561,0.815126576891,4
91564,0.6935019955309999,4
91565,0.276541668692,3
91569,0.863457258826,4
91573,0.371028831168,3
91576,0.970310795079,5
91577,0.471177940185,3
91580,0.37967192912500003,3
91585,0.689779366849,4
91589,0.586635227375,4
91596,0.45475357409,3
91601,0.481483197098,3
91605,0.390351803046,3
91608,0.2729053687,3
91609,0.86120681499,4
91612,0.737536103083,4
91617,0.6855367989529999,4
91621,0.69918189032,4
91624,0.8111767099789999,4
91628,0.484369731931,3
91633,0.749227185004,4
91637,0.189794368022,3
91640,0.362681695297,3
91641,0.857967479484,4
91644,0.7670657176929999,4
91645,0.679664480118,4
91649,0.5483129995739999,3
91653,0.6757278984559999,4
91657,0.507203981828,3
91660,0.653738750209,4
91661,0.5523245008669999,3
91672,0.6248331920339999,3
91673,0.641930056332,3
91676,0.5076728128519999,3
91677,0.494914464137,3
91681,0.857543769678,4
91685,0.415759947166,3
91688,0.163301930581,3
91689,0.684054296293,4
91693,0.311890785099,3
91697,0.627025203516,3
91704,0.388161139348,3
91705,0.8484146179159999,4
91708,0.375608652685,3
91709,0.227817423607,3
91713,0.4147163215,3
91717,0.32671657563900003,3
91720,0.297310642336,3
91721,0.495075394991,3
91724,0.459263657985,3
91729,0.944131940916,4
91733,0.514780841268,3
91736,0.544330660904,3
91740,0.5048769460479999,3
91741,0.534472900985,3
91745,0.5034734392219999,3
91749,0.7270973546889999,4
91752,0.33879115735800003,3
91753,0.758396267962,4
91756,0.7503569435609999,4
91757,0.5611038930329999,3
91761,0.409953201432,3
91765,0.614412107264,4
91768,0.5397612122569999,3
91769,0.353131861548,3
91772,0.323675572077,3
91781,0.668972742262,4
91784,0.402750044643,3
91785,0.683043334344,4
91788,0.314778130718,3
91789,0.542607259555,3
91793,0.660893658859,3
91797,0.197457725782,3
91801,0.6964986423849999,4
91804,0.5158388360089999,3
91805,0.642318599854,4
91813,0.442098327924,3
91816,0.744852869458,4
91817,0.242599768848,3
91820,0.5264001668489999,3
91821,0.5136128992919999,3
91829,0.449820391189,3
91832,0.488164060143,3
91833,0.627234601471,3
91837,0.34145922630000003,3
91841,0.6849860210919999,4
91848,0.449772319107,3
91849,0.9064217052179999,4
91852,0.540273726419,3
91853,0.407838029159,3
91857,0.479705159291,3
91861,0.619851614874,4
91864,0.554011848946,3
91865,0.6633188935559999,4
91868,0.201318695429,3
91869,0.408035802814,3
91873,0.49486667229,3
91877,0.302888895032,3
91880,0.414156716659,3
91884,0.6357952846339999,4
91885,0.575860171773,3
91889,0.6829273428479999,4
91893,0.601944087518,3
91896,0.340959637098,3
91897,0.795112901678,4
91901,0.5403831147599999,3
91905,0.47704476168,3
91909,0.760138968389,4
91912,0.6940277754619999,4
91913,0.231717882937,3
91916,0.25352627629,3
91921,0.997492077513,5
91928,0.281717786808,3
91929,0.499698962579,3
91932,0.633317266268,3
91933,0.499123747072,3
91937,0.236782285404,3
91941,0.278167281872,3
91945,0.7347399705119999,4
91948,0.526975237726,3
91949,0.5845526629619999,4
91957,0.55899736889,3
91961,0.9043540764269999,4
91964,0.5061043798089999,3
91965,0.500927912546,3
91969,0.745997265116,4
91976,0.322527600114,3
91977,0.350052121562,3
91981,0.691865684947,4
91985,0.651211456623,3
91992,0.380430157922,3
91993,0.572699421579,3
91996,0.7872182592839999,4
91997,0.424002211716,3
92001,0.5688189731929999,3
92005,0.782755392582,4
92008,0.7143160763299999,4
92009,0.7386042649229999,4
92012,0.5439648774889999,3
92013,0.488262037834,3
92017,0.766374182863,4
92021,0.385030254024,3
92024,0.8147336952519999,4
92028,0.358430987352,3
92029,0.707569856704,4
92033,0.425244641624,3
92037,0.514974167486,3
92040,0.6951248294329999,4
92041,1.06398824236,5
92044,0.7156246814139999,4
92045,0.585519075753,4
92049,0.649259943449,3
92053,0.661020616542,4
92056,0.594176420872,3
92057,0.5090236862269999,3
92060,0.32089258269,3
92065,0.6697683372669999,4
92069,0.301113893014,3
92072,0.389554060064,3
92073,0.547567084759,3
92076,0.5671994780609999,3
92077,0.483273583561,3
92085,0.491989363783,3
92089,0.863941655722,4
92092,0.18163228298200002,3
92093,0.417144719622,3
92101,0.732111356338,4
92104,0.8430821475779999,4
92108,0.526490771412,3
92109,0.421633526917,3
92113,0.418379873937,3
92117,0.638341474029,4
92121,0.9654480151699999,5
92129,0.829303608283,4
92136,0.5736292904189999,3
92137,0.6759826884929999,4
92140,0.7066970858339999,4
92141,0.617631315945,4
92145,0.60695586357,3
92149,0.487821308278,3
92152,0.456576097027,3
92153,0.223108397372,3
92156,0.855800557031,4
92157,0.467918648241,3
92161,0.988111273519,5
92165,0.103069646729,3
92168,0.434351603125,3
92172,0.26696176030200003,3
92173,0.7716919668369999,4
92177,0.374055818107,3
92181,0.139668945563,3
92184,0.681020326601,4
92185,0.8523286586479999,4
92188,0.305924365579,3
92189,0.316970029159,3
92193,0.6711301461029999,3
92197,0.377819912973,3
92201,0.517816443527,3
92204,0.5058415517639999,3
92209,0.6919106812079999,4
92213,0.604035709972,3
92216,0.71488967042,4
92217,0.419225293351,3
92220,0.299882136036,3
92221,0.454155110795,3
92229,0.714389731725,4
92233,1.01605578121,5
92236,0.8345350096559999,4
92237,0.310215026749,3
92245,0.5932587104299999,3
92248,0.6403885970259999,4
92249,0.6326787006119999,3
92252,0.210986479119,3
92253,0.19256058149,3
92257,0.8384024800559999,4
92261,0.5888264184919999,4
92264,0.40278571269,3
92265,0.5558862100359999,3
92269,0.7947580630469999,4
92273,0.5567554218559999,3
92280,0.410819300437,3
92281,0.6841546687429999,4
92284,0.9049557615749999,4
92285,0.352840841517,3
92289,0.907517392009,4
92293,0.273443201936,3
92296,0.5929147707639999,4
92297,0.5326745996769999,3
92301,0.6490688974519999,4
92305,0.567284108666,3
92309,0.5088521025439999,3
92312,0.557135610307,3
92317,0.497977779586,3
92321,0.363733959689,3
92328,0.279783390941,3
92329,0.6868329211969999,4
92332,0.6529081660999999,4
92333,0.201162359092,3
92337,0.5706467728429999,3
92341,0.544411091256,3
92344,0.48069683834,3
92345,0.750655948825,4
92348,0.485356347172,3
92353,0.7477289890429999,4
92357,0.5529788712339999,3
92360,0.46688256381800003,3
92361,0.7894141252469999,4
92364,0.5606279622879999,3
92369,0.797159312233,4
92373,0.27121783527,3
92377,0.64479107907,3
92380,0.622434552727,4
92381,0.6737217421909999,4
92389,0.568905578638,3
92392,0.413951169622,3
92393,0.5407161619269999,3
92396,0.293337936267,3
92397,0.267504019264,3
92401,1.04441163842,5
92405,0.311234931744,3
92408,0.458266627069,3
92409,0.684339361238,4
92413,0.365527105955,3
92417,0.455294075821,3
92424,0.117526354841,3
92428,0.31372011484,3
92429,0.5637342174819999,4
92433,0.438795657295,3
92437,0.466221351712,3
92440,0.397024461456,3
92441,0.317228194093,3
92445,0.396707528725,3
92449,0.7584715598059999,4
92453,0.478442084783,3
92456,0.6142964345899999,3
92460,0.8572990865279999,4
92461,0.6678041853,4
92465,0.62052997943,3
92469,0.305571146448,3
92472,0.569875588465,3
92473,0.6228235746599999,3
92476,0.507378897385,3
92477,0.139931173495,3
92481,0.981096226573,5
92485,0.5711251223139999,4
92488,0.5393493835,3
92489,0.734993291081,4
92492,0.570532528011,3
92497,0.6361439666159999,3
92501,0.447696552694,3
92504,0.409678015068,3
92505,0.526589631071,3
92508,0.251166594538,3
92509,0.769980745749,4
92513,0.497707011691,3
92517,0.385728910362,3
92521,0.8105330866129999,4
92524,0.640081782667,4
92533,0.6985140543789999,4
92536,0.5449164802709999,3
92537,0.823575929423,4
92540,0.532406521139,3
92541,0.563436623998,4
92545,0.536480408758,3
92549,0.6458891539939999,4
92552,0.310332969487,3
92553,0.515732966331,3
92557,0.409201581117,3
92568,0.359305544694,3
92569,1.20232631257,6
92572,0.454608651105,3
92573,0.438687734427,3
92577,0.7775911678409999,4
92581,0.555047184873,3
92584,0.7523452293489999,4
92585,0.629615631575,3
92588,0.338708110145,3
92589,0.233986856996,3
92593,0.6313425626229999,3
92597,0.225049082463,3
92604,0.7247035929979999,4
92605,0.187675125991,3
92609,0.375040455069,3
92613,0.434776388965,3
92616,0.399756158147,3
92617,0.662800187181,3
92620,0.5123216073229999,3
92621,0.485653484561,3
92629,0.8290730887119999,4
92632,0.7435177827539999,4
92633,0.5381241455369999,3
92636,0.274533315296,3
92641,0.734133238101,4
92645,0.504692320988,3
92648,0.349203165089,3
92649,0.6981013618559999,4
92652,0.286741201597,3
92653,0.5977667439709999,4
92657,0.34224574414,3
92661,0.605063039935,4
92665,0.693346398448,4
92668,0.820862247673,4
92669,0.6453616633629999,4
92677,0.256649532165,3
92680,0.7765649613669999,4
92681,0.5820115174839999,3
92684,0.484848943907,3
92685,0.402972766199,3
92689,1.06443494882,5
92693,0.441326102308,3
92696,0.467428930737,3
92701,0.6359889465299999,4
92705,0.53222424352,3
92712,0.57487946873,3
92713,0.552805284019,3
92716,0.654105056726,4
92717,0.6056916157479999,4
92721,0.580373925109,3
92728,0.305534823602,3
92729,0.6967462055329999,4
92732,0.410977820963,3
92733,0.582597954424,3
92737,0.8553448227199999,4
92741,0.374826468596,3
92744,0.598131900175,3
92748,0.544662018735,3
92749,0.515658139755,3
92753,0.192935710707,3
92760,0.432994857457,3
92761,0.9519694954219999,5
92764,0.7326289858959999,4
92765,0.6725944364469999,4
92773,0.214261095297,3
92776,0.28663560475,3
92780,0.438877662779,3
92785,0.826296828374,4
92789,0.274910591752,3
92792,0.340072121625,3
92793,0.650223311782,3
92796,0.481433334649,3
92797,0.5103849295799999,3
92801,0.8424068291329999,4
92805,0.6199309422149999,4
92809,0.542458047419,3
92812,0.434800815436,3
92813,0.09473444696080001,3
92821,0.924955008086,5
92824,0.8419723039829999,4
92828,0.460309072903,3
92829,0.768139964851,4
92833,0.716259126867,4
92837,0.359774455945,3
92840,0.208374881674,3
92841,0.7395750673689999,4
92845,0.8576230968709999,4
92849,0.7743731522009999,4
92856,0.6315759782989999,4
92857,0.657517041391,3
92860,0.6217752007559999,3
92861,0.325407188775,3
92865,0.361004164165,3
92869,0.78470357999,4
92872,0.331567372371,3
92873,0.7715544389479999,4
92876,0.530160896756,3
92877,0.521096719728,3
92881,0.8769795786369999,4
92885,0.28609205331,3
92888,0.482451524537,3
92892,0.447128486842,3
92893,0.306929616539,3
92897,0.583478369485,3
92901,0.6127710553079999,4
92905,0.629807455699,3
92908,0.6186274527669999,3
92909,0.359225171417,3
92913,0.396160501999,3
92917,0.481552240822,3
92920,0.748916438907,4
92921,0.8335044291329999,4
92924,0.379875887638,3
92929,0.9363441010939999,5
92933,0.463684471973,3
92936,0.5167148160399999,3
92937,0.553047770652,3
92940,0.79437269621,4
92941,0.635136432601,4
92945,0.521274358617,3
92949,0.402471301564,3
92956,0.49544577872,3
92957,0.149560980171,3
92965,0.52553446058,3
92968,0.525828648907,3
92969,0.7244873627109999,4
92972,0.412429435165,3
92973,0.423687369712,3
92977,0.686345004175,3
92981,0.316741132109,3
92984,0.556425475379,3
92985,0.50552670108,3
92989,0.6606971757629999,4
92993,0.494284268248,3
93001,0.6525890423299999,4
93004,0.574197861579,4
93005,0.428640391513,3
93009,0.8615923884729999,4
93013,0.362293088092,3
93016,0.8705726728019999,4
93017,0.304612657385,3
93020,0.621432887368,4
93021,0.5606549115349999,3
93029,0.397308982602,3
93032,0.46233279002600003,3
93036,0.28847337332,3
93037,0.5813384723299999,3
93041,0.887910877134,4
93045,0.674760123873,4
93048,0.3571379581,3
93052,0.648965574051,4
93053,0.235194865364,3
93057,0.273722224093,3
93061,0.492800270481,3
93064,0.7237533859659999,4
93065,0.378510489301,3
93068,0.401411352373,3
93073,0.590615980274,3
93077,0.377141671148,3
93080,0.33555370819,3
93081,0.790046920125,4
93084,0.568716241206,3
93085,0.5964202706859999,4
93089,0.480962752565,3
93093,0.423468758419,3
93097,0.8745621740839999,4
93101,0.473637975739,3
93109,0.824924692666,4
93112,0.394409954605,3
93113,0.7079382032349999,3
93116,0.6399979162349999,4
93117,0.336255504356,3
93121,0.5953660138179999,3
93128,0.6421275332669999,3
93129,0.844753704284,4
93133,0.265665964453,3
93137,0.126762546839,3
93144,0.7803137924389999,4
93145,0.63369147623,3
93148,0.265546256956,3
93153,0.5585870682099999,3
93157,0.6481461853089999,4
93160,0.540101832888,3
93161,0.699118443484,4
93164,0.663441387211,4
93165,0.128703429905,3
93169,0.5842437133939999,3
93173,0.602902680498,3
93176,0.378140848078,3
93180,0.183141015046,3
93181,0.914486492654,5
93185,0.806730209124,4
93189,0.22425452895,3
93192,0.47664740209400003,3
93193,1.00179241827,5
93196,0.8652190069489999,4
93197,0.178293416016,3
93201,0.6536083455149999,3
93205,0.382059511174,3
93208,0.157385099397,3
93209,0.709343540744,4
93212,0.5693111212869999,3
93221,0.493729666454,3
93224,0.479748573927,3
93228,0.539599045553,3
93229,0.5946308745379999,4
93233,0.6226076465389999,3
93237,0.699740137002,4
93241,0.92042879915,4
93244,0.795128725958,4
93245,0.329728173655,3
93253,0.41475667251,3
93256,0.760859738908,4
93257,0.309062278835,3
93260,0.268503259848,3
93261,0.5817475105269999,4
93265,0.802554206911,4
93269,0.438435163132,3
93272,0.348964348934,3
93273,0.6865738034369999,4
93277,0.5597926312399999,3
93281,0.637311590872,3
93289,0.9783281075019999,5
93292,0.48864799309,3
93293,0.266700105992,3
93297,0.783648976444,4
93301,0.385516640612,3
93304,0.846535389816,4
93305,0.6480835112869999,3
93308,0.220270646263,3
93309,0.20419383242,3
93313,0.7213332957299999,4
93317,0.506372399546,3
93320,0.564333585672,3
93324,0.58562098045,3
93329,0.7711355392849999,4
93333,0.273775594888,3
93336,0.402993927255,3
93337,0.54178987613,3
93340,0.5785537766229999,3
93341,0.337259169818,3
93349,0.8035117625029999,4
93352,0.530505813383,3
93353,0.345168493276,3
93356,0.55808089607,3
93361,0.89439463147,4
93365,0.132411403181,3
93368,0.169102441769,3
93369,0.6908978762329999,4
93372,0.161857124594,3
93373,0.621808899418,3
93377,0.636728447076,3
93381,0.398676001818,3
93385,0.5143884326689999,3
93388,0.5903448334679999,3
93389,0.691360919425,4
93397,0.414903994488,3
93401,0.5722080707849999,3
93404,0.604560018801,3
93405,0.641173169858,4
93409,0.9313665968139999,4
93413,0.492874146249,3
93416,0.7431606833519999,4
93417,0.641432445782,3
93421,0.738134131199,4
93432,0.5293654019089999,3
93433,0.545234512891,3
93436,0.5134531884889999,3
93437,0.35624677118,3
93441,0.5446194135679999,3
93445,0.678473877381,4
93448,0.7611438461619999,4
93449,0.557509588868,3
93452,0.469078337265,3
93453,0.460803505788,3
93461,0.6861391047369999,4
93464,0.278834407298,3
93468,0.523993848017,3
93469,0.296575841726,3
93473,0.5462865037229999,3
93477,0.168278100847,3
93480,0.412752214008,3
93481,0.9134297689049999,4
93484,0.716828776973,4
93485,0.336375798718,3
93489,0.694439280187,4
93493,0.473447460027,3
93496,0.851460721024,4
93497,0.612674912694,3
93505,0.7989287037249999,4
93509,0.452765444553,3
93512,0.394142063368,3
93513,0.482291685588,3
93516,0.564379129844,3
93517,0.348591584304,3
93521,0.7889001887389999,4
93529,0.8714494363569999,4
93532,0.5868690955539999,3
93544,0.632626325735,4
93545,0.67680641538,4
93548,0.4079428026,3
93549,0.761467119085,4
93553,0.635380151152,3
93557,0.5371003903089999,3
93560,0.568104195793,3
93561,0.602511273126,3
93565,0.39994214006,3
93569,0.5422064099289999,3
93576,0.470149745603,3
93577,0.9499764267849999,5
93580,0.63710667224,4
93581,0.436931984077,3
93585,0.474532686512,3
93589,0.7495834884549999,4
93592,0.504301534036,3
93593,0.510678097302,3
93596,0.437902497615,3
93597,0.22893846754,3
93601,0.970822862589,5
93605,0.537221601767,3
93608,0.5236342691789999,3
93612,0.235271128719,3
93613,0.624782093331,4
93617,0.483466107494,3
93621,0.5017777957559999,3
93624,0.442870699403,3
93628,0.5259773376039999,3
93629,0.301279647686,3
93637,0.423138066447,3
93640,0.7859215750849999,4
93641,0.683859396218,4
93644,0.268891049129,3
93649,0.8596947532189999,4
93653,0.354617019443,3
93656,0.27597218073,3
93657,0.738649155646,4
93660,0.5187619792039999,3
93661,0.7142145011259999,4
93665,0.450168083662,3
93669,0.805058277412,4
93673,0.174581214351,3
93676,0.6728729231549999,4
93677,0.489901302031,3
93685,0.6165575521259999,4
93689,0.6002118933939999,3
93692,0.584403345494,3
93693,0.317059167834,3
93697,0.482161674626,3
93701,0.385748609221,3
93704,0.384155165733,3
93705,0.771083284776,4
93709,0.446427904957,3
93713,0.729076623814,4
93720,0.7328112305779999,4
93721,1.0032110557,5
93724,0.72875639759,4
93729,0.7242231469349999,4
93733,0.665251506158,4
93736,0.5454287610659999,3
93740,0.303743207222,3
93741,0.454645154437,3
93745,0.677681690423,4
93749,0.428020988986,3
93752,0.475151745668,3
93756,0.6647336365559999,4
93757,0.6518441113079999,4
93761,0.380826424003,3
93765,0.36879249148,3
93768,0.52250338833,3
93769,1.03591887736,5
93772,0.6390506088979999,3
93773,0.5223942523199999,3
93777,0.36012366127400003,3
93781,0.723923079692,4
93784,0.564471368653,3
93785,0.551201700539,3
93788,0.284661832927,3
93793,0.6798695664279999,4
93797,0.448588038165,3
93801,0.6757071617299999,4
93804,0.705790138126,4
93805,0.285579858355,3
93809,0.79863042817,4
93813,0.303499530089,3
93817,0.5665743696479999,3
93820,0.6768454432469999,4
93821,0.644194963684,4
93829,0.585971714625,4
93832,0.307433948945,3
93833,0.48994855134,3
93836,0.310609893263,3
93837,0.36755120774,3
93841,0.7827630126999999,4
93848,0.506780036599,3
93849,0.613640147721,3
93853,0.7183190784229999,4
93857,0.7124112047029999,4
93864,0.71189139995,4
93865,0.8771732112839999,4
93868,0.290682204722,3
93869,0.48588519998,3
93873,0.462416697001,3
93877,0.559393376651,3
93880,0.443416921787,3
93881,0.480108580685,3
93885,0.478039091318,3
93889,0.89097130062,4
93893,0.209220917201,3
93901,0.45877648298,3
93905,0.479274910691,3
93909,0.6973031136179999,4
93912,0.34622580898,3
93913,0.716436208727,4
93916,0.8024303909639999,4
93917,0.315454742057,3
93921,1.02346170746,5
93928,0.405938023493,3
93929,0.531384738904,3
93932,0.470103909246,3
93937,0.6953667669189999,4
93941,0.654553367146,4
93944,0.715160429075,4
93945,0.446770993778,3
93948,0.398218167029,3
93949,0.579674044116,4
93953,0.444816140373,3
93957,0.202127095598,3
93961,0.9370059880149999,5
93965,0.527839410113,4
93973,0.5559709813999999,3
93976,0.912254199691,4
93977,0.577217884009,3
93980,0.605924237798,3
93981,0.5738875788619999,3
93985,0.683528266837,4
93989,0.570240043724,4
93992,0.216031725791,3
93993,0.7697395903419999,4
93997,0.4443607835,3
94001,0.428089106032,3
94008,0.338756972516,3
94009,0.977422939793,5
94012,0.7343043893269999,4
94013,0.232531975812,3
94021,0.696571039321,4
94024,0.492778519936,3
94028,0.6572373209439999,3
94029,0.5533482220339999,3
94033,0.9364633788919999,4
94037,0.203656647019,3
94040,0.5850255932459999,3
94044,0.273815976371,3
94045,0.378537978831,3
94049,0.467134565572,3
94053,0.499754484047,3
94056,0.7692844829259999,4
94057,0.432270663409,3
94060,0.489701751293,3
94061,0.49367330638,3
94065,0.7565481324179999,4
94069,0.4522246245,3
94072,0.6146244824439999,3
94073,0.349612905866,3
94076,0.474800460441,3
94081,0.9519682445969999,5
94085,0.347711082304,3
94088,0.336216091197,3
94089,0.6311589595439999,4
94092,0.316446489573,3
94093,0.532055741331,3
94097,0.600296452661,3
94101,0.472848590949,3
94105,0.8143277194549999,4
94108,0.594894801856,3
94109,0.45676155267,3
94117,0.5586765550699999,3
94120,0.636484936357,3
94121,0.701142782528,4
94124,0.586623744962,3
94137,0.623531148718,3
94141,0.597160440403,4
94145,0.663278194473,4
94152,0.5505583065159999,3
94153,0.399406570224,3
94156,0.6403806168339999,4
94157,0.336259810847,3
94161,0.8466431185879999,4
94165,0.798454067306,4
94168,0.826630327941,4
94169,0.697230781951,4
94172,0.586314024391,3
94173,0.353486794688,3
94177,0.202627733408,3
94181,0.485113829085,3
94184,0.383839398459,3
94188,0.501600014619,3
94189,0.76835223532,4
94193,0.583050994952,3
94197,0.572012105504,3
94201,0.935436642196,5
94204,0.262299837016,3
94205,0.329166201076,3
94209,0.681764684569,4
94213,0.493310030976,3
94216,0.642380814137,4
94217,0.513023366498,3
94220,0.447647822691,3
94229,0.45064877865,3
94232,0.219236481278,3
94233,0.364781156322,3
94236,0.472935009243,3
94237,0.478542661142,3
94241,0.93783762731,4
94245,0.283582292414,3
94252,0.448233390939,3
94253,0.218186708658,3
94261,0.245965637973,3
94264,0.933575643907,4
94265,0.311159193629,3
94268,0.257612786694,3
94273,0.8889648714709999,4
94277,0.187931872799,3
94280,0.6336878250939999,3
94281,0.5652513218759999,3
94285,0.765271967246,4
94289,0.481478713816,3
94296,0.367081491394,3
94297,0.660251567486,4
94301,0.740427166815,4
94305,0.465517876259,3
94309,0.587964818,4
94312,0.7926339580749999,4
94313,0.409224588314,3
94316,0.5541723719049999,3
94317,0.282605481124,3
94321,0.5815715573279999,3
94328,0.295241076551,3
94332,0.431042631029,3
94333,0.535369140965,3
94337,0.5452083607889999,3
94341,0.7941323908379999,4
94344,0.288694335257,3
94345,0.60665212203,3
94348,0.5749254899749999,3
94349,0.375352052532,3
94353,0.5341185464199999,3
94357,0.6101946023749999,4
94360,0.330659566455,3
94361,0.745902835478,4
94364,0.459286085075,3
94369,0.832434610812,4
94373,0.288315201183,3
94376,0.478333153883,3
94377,0.583913822592,3
94381,0.5732158592919999,4
94385,0.5429691942549999,3
94389,0.6641412083229999,4
94393,0.5187986300159999,3
94396,0.9290944252459999,5
94397,0.5618838237889999,3
94405,0.516157683979,3
94408,0.490047605218,3
94409,0.718727038052,4
94412,0.290119530229,3
94413,0.374550728583,3
94417,0.8469386775,4
94421,0.310058756933,3
94424,0.447684913958,3
94429,0.563431235239,4
94433,0.6173853320839999,3
94440,0.474143768659,3
94441,0.928232577446,5
94444,0.85601503328,4
94445,0.254883075471,3
94449,0.6501719744679999,3
94453,0.413394871374,3
94456,0.471473551954,3
94457,0.445194788177,3
94460,0.639209872402,4
94465,0.7369192595549999,4
94469,0.553768261742,4
94476,0.382123787601,3
94477,0.646451171461,4
94481,0.545652428007,3
94485,0.525855313005,3
94488,0.790082370003,4
94489,0.56780809142,3
94492,0.337206991265,3
94493,0.345037116208,3
94497,0.476640184603,3
94504,0.8642315191329999,4
94505,0.5003097626599999,3
94508,0.22786549443600002,3
94513,0.646755736489,3
94517,0.213621516578,3
94520,0.353242988907,3
94524,0.6251808585049999,3
94529,0.626408251918,3
94533,0.335225707167,3
94537,0.8276250709709999,4
94540,0.161760909373,3
94541,0.418062009983,3
94549,0.6296007693779999,4
94552,0.288599108873,3
94553,0.626560991923,3
94556,0.457110039782,3
94557,0.204195509957,3
94561,0.846279782792,4
94565,0.509436294764,3
94568,0.427644182092,3
94569,0.6687556662559999,4
94573,0.395649465798,3
94577,0.212946729865,3
94584,0.5107283454539999,3
94585,0.768366779666,4
94588,0.6958572975509999,4
94589,0.6794048018159999,4
94593,0.5156847898239999,3
94597,0.582074852426,3
94601,0.691075740474,4
94604,0.463055172589,3
94605,0.5788845420709999,3
94609,0.908360793587,4
94613,0.374868549392,3
94616,0.438527069209,3
94620,0.684585538292,4
94621,0.694066094461,4
94629,0.190781137268,3
94632,0.104035383574,3
94633,0.438805685025,3
94636,0.786422441781,4
94637,0.596454769821,4
94641,0.67360231302,4
94645,0.5481486694169999,3
94648,0.6764721520689999,4
94649,0.8264484945199999,4
94652,0.392027254354,3
94657,0.737296147804,4
94661,0.341801111235,3
94664,0.5433582645689999,3
94665,0.69127755098,4
94669,0.953582670839,5
94673,0.162367020317,3
94677,0.275700575266,3
94681,0.985819483166,5
94684,0.731097643358,4
94685,0.159222428537,3
94693,0.6561117727079999,4
94696,0.492544441847,3
94697,0.509895417086,3
94701,0.392630817177,3
94705,0.7943547473239999,4
94709,0.477399873039,3
94712,0.232162409226,3
94713,0.464312480311,3
94721,0.866540405611,4
94728,0.302231087342,3
94729,0.475876882387,3
94732,0.665435754448,4
94733,0.412125067955,3
94737,0.438606405114,3
94741,0.757096696285,4
94744,0.5557379498689999,3
94745,0.592838243724,3
94748,0.300577920826,3
94749,0.413190409834,3
94753,0.74773977237,4
94757,0.464522264509,3
94760,0.6187576492629999,3
94764,0.443000406362,3
94765,0.118075376718,3
94769,0.7711762206239999,4
94773,0.6022989491559999,3
94776,0.6365120411559999,3
94777,0.8092985764259999,4
94780,0.470169133096,3
94781,0.5823851446189999,4
94785,0.5344034121479999,3
94789,0.5933992526309999,4
94793,0.459985195734,3
